507
3 1
15 6 2
17 50 2
39 33 4
1 50 18
27 54 2
41 19 2
15 45
13 11 11
7 10 11
4 7 11
5 14 11
7 13 11
6 14 13
7 1 11
2 12 2
14 12 2
3 5 11
13 3 13
4 11 11
2 12 2
9 5 11
1 9 11
13 5 11
14 12 2
8 13 11
3 4 11
3 8 11
2 7 2
14 3 13
10 1 11
10 4 11
5 4 4
4 15 11
15 8 11
5 13 11
15 14 11
3 1 1
3 10 11
4 2 2
3 5 11
7 6 11
13 12 2
6 5 11
10 4 11
13 12 2
13 1 1
14 13 13
14 9 11
3 4 11
1 14 1
14 7 11
3 11 11
56 74
5 11 17
30 3 3
20 4 27
6 56 24
37 56 24
12 19 48
16 26 15
52 39 52
25 17 52
36 38 24
36 13 24
44 24 17
41 22 48
33 26 37
19 53 48
47 2 48
46 15 53
25 14 28
43 13 52
30 32 37
32 37 37
10 55 52
24 31 24
13 4 48
24 46 4
31 23 52
47 50 6
49 42 48
12 39 48
22 37 48
19 6 48
43 28 48
2 49 52
37 13 48
41 25 48
50 16 24
4 37 48
18 46 48
25 48 48
55 45 48
30 49 48
55 50 36
22 30 48
6 31 39
39 43 17
46 53 53
41 23 48
31 24 24
18 24 24
56 4 24
54 29 54
16 38 24
7 36 24
47 40 48
52 8 52
33 20 27
44 43 52
49 46 48
2 4 48
24 13 24
8 10 52
13 41 48
37 23 48
3 14 48
9 46 48
48 56 24
14 37 48
18 13 18
22 19 52
34 37 48
17 34 48
2 36 24
37 54 48
32 23 48
14 22
10 6 10
2 8 10
8 1 10
11 3 10
5 4 10
3 12 10
5 8 10
5 1 10
5 12 10
13 2 10
10 5 10
7 3 10
14 3 10
14 1 10
3 7 10
4 3 10
12 10 1
8 11 7
14 10 10
3 12 10
12 2 10
3 1 1
54 82
11 26 8
43 45 33
54 25 23
51 41 22
28 49 23
27 4 4
30 4 23
24 44 16
54 14 23
51 46 23
36 43 16
30 27 23
20 8 16
37 54 23
35 45 8
50 2 50
42 43 16
44 6 23
7 51 16
30 52 30
2 17 23
11 26 26
22 48 23
5 50 23
2 39 2
26 14 23
39 35 18
40 35 23
13 29 29
7 52 23
28 42 23
50 44 16
8 36 16
52 16 23
2 21 16
21 42 16
47 28 23
20 31 16
11 8 45
44 50 16
5 33 23
20 18 23
45 35 35
1 45 23
48 21 20
38 20 29
41 28 23
25 41 23
15 51 23
18 9 30
12 9 46
35 1 23
9 40 30
26 39 16
33 47 22
33 38 31
53 48 46
33 2 16
3 9 23
12 9 46
54 21 24
20 47 22
18 14 6
15 43 23
14 7 23
50 21 16
20 23 23
17 23 23
7 27 16
48 7 23
25 12 25
48 17 30
46 24 23
35 36 16
14 36 23
8 9 23
33 8 33
29 11 29
41 4 22
26 38 29
25 47 23
41 30 23
51 49
36 1 34
4 46 9
49 47 34
11 39 39
4 13 34
17 19 19
15 14 9
30 12 34
36 45 34
8 50 34
17 15 34
11 41 39
44 10 31
38 7 34
40 38 9
46 35 9
3 27 9
11 41 39
22 36 19
51 31 31
26 34 34
25 26 34
10 24 9
1 6 9
3 27 9
46 25 9
9 51 31
23 29 19
34 11 34
25 47 51
25 44 34
5 7 34
37 20 45
19 18 19
43 20 19
1 15 34
46 16 9
39 21 34
21 39 34
34 4 34
1 48 32
30 28 40
38 4 34
17 24 43
6 17 9
15 20 39
51 43 14
39 38 39
15 25 34
30 15
27 3 27
24 13 27
28 24 27
4 7 4
18 3 27
17 20 27
27 7 27
22 11 27
13 25 27
9 28 27
17 18 27
8 30 27
21 10 27
20 10 27
25 3 27
39 68
11 15 24
1 2 24
16 5 31
3 39 31
30 10 31
18 27 24
29 2 29
38 23 24
15 12 24
5 10 31
20 11 24
5 17 31
25 30 24
38 27 24
15 20 24
13 7 24
2 37 24
34 18 31
30 10 31
36 34 24
11 5 31
39 35 24
2 10 24
24 29 24
17 16 31
7 4 24
10 37 31
32 1 31
24 7 24
29 1 24
33 31 31
9 33 31
38 25 24
12 9 24
37 4 31
28 7 36
6 31 31
22 20 24
31 39 31
39 16 31
8 23 24
16 19 24
16 4 31
13 7 24
38 36 24
18 3 31
4 38 38
15 10 24
16 14 31
5 32 8
6 26 31
29 5 24
4 28 24
33 8 31
34 14 31
34 30 31
23 11 24
35 4 24
16 35 24
1 12 24
14 32 31
7 26 24
7 13 24
13 31 31
26 4 31
36 27 36
2 7 36
23 5 24
49 53
2 35 25
7 8 25
27 39 42
19 1 20
40 3 19
7 3 25
12 16 39
3 16 25
44 9 39
41 6 20
38 19 20
46 22 42
49 1 20
31 22 27
39 19 20
19 27 42
34 11 42
41 6 20
28 12 20
15 23 25
24 19 25
1 42 42
49 37 42
32 25 42
5 30 27
5 38 42
5 15 42
30 29 42
11 16 38
13 37 42
33 30 42
28 24 25
22 4 27
11 43 27
40 29 40
20 44 20
42 3 42
10 1 23
35 40 25
27 45 27
4 21 42
16 47 39
15 39 25
29 28 20
49 20 20
9 47 39
8 13 25
45 40 42
21 49 20
49 21 20
29 12 20
1 47 20
30 12 42
32 100
1 26 5
28 14 6
32 7 5
3 4 5
19 9 22
29 16 5
27 8 5
6 12 22
32 18 5
29 5 5
12 15 5
32 9 5
8 9 5
30 9 22
32 24 5
12 29 5
22 19 25
24 14 6
21 4 5
12 24 5
4 32 5
24 23 6
19 22 22
3 24 6
17 27 17
32 20 5
12 21 29
24 16 5
19 21 22
5 15 13
18 8 5
7 24 22
11 25 3
27 5 5
15 2 5
1 5 5
26 21 5
7 5 5
4 2 5
7 20 22
26 12 18
30 21 22
6 28 6
16 17 5
1 22 31
29 30 11
30 2 22
26 15 5
7 25 5
30 16 5
2 29 22
17 2 22
31 15 5
30 23 6
9 13 22
28 29 22
4 21 5
20 13 20
9 3 6
27 20 22
23 13 6
12 27 5
17 5 5
13 10 6
6 4 5
29 32 5
11 21 11
30 18 22
13 8 5
6 15 5
18 27 17
30 27 22
19 30 22
19 9 22
26 7 5
6 26 5
26 19 5
2 5 5
2 30 22
10 18 6
31 28 22
9 17 22
5 22 5
31 11 22
32 5 5
10 16 5
5 32 5
15 8 8
27 12 5
4 13 5
11 4 5
17 13 22
8 3 5
17 27 17
11 27 22
13 19 22
2 28 22
14 16 5
10 20 6
3 26 5
45 85
5 29 44
18 42 26
7 32 44
29 26 44
26 40 26
26 23 44
42 31 44
16 10 44
17 20 44
34 27 44
3 27 44
38 4 44
29 14 32
5 42 44
3 9 44
36 44 44
33 27 44
32 5 12
43 10 44
45 3 44
1 35 44
13 16 44
30 12 44
18 22 26
21 23 10
12 5 12
43 16 44
28 4 44
14 8 44
19 33 44
45 6 6
45 43 44
45 40 26
33 1 34
42 35 44
6 22 6
36 9 44
18 41 44
38 30 42
3 12 12
23 37 44
11 14 18
38 10 44
34 13 44
11 41 44
34 13 44
26 1 44
20 40 44
19 43 44
22 2 44
13 36 30
42 36 44
3 2 44
18 17 18
40 6 6
13 24 30
36 31 2
16 40 26
26 39 44
39 16 44
44 23 44
5 42 44
17 10 44
4 16 8
9 29 44
2 19 44
26 11 26
1 38 44
41 38 30
27 30 44
22 17 30
3 37 8
18 16 18
41 33 44
4 28 44
25 19 18
33 21 44
19 41 44
33 6 6
15 12 44
44 16 44
8 29 30
43 34 44
25 1 44
42 8 44
22 71
18 11 6
15 17 4
20 19 4
18 11 6
5 18 6
4 8 4
19 18 4
8 3 4
12 9 4
8 5 6
11 9 4
17 9 4
6 22 4
13 7 6
22 19 4
17 7 4
3 8 4
17 13 4
17 3 4
8 6 6
15 2 4
9 12 4
17 19 4
1 6 4
14 3 3
1 8 4
13 10 11
3 11 4
10 3 4
21 13 6
12 6 4
9 19 4
18 3 4
21 11 6
11 12 4
21 9 4
6 12 4
14 11 4
5 7 6
17 18 4
21 5 6
3 22 4
16 14 4
17 5 4
18 20 6
17 5 4
17 13 4
15 8 4
11 5 11
11 20 11
9 14 4
13 15 4
5 6 6
17 7 4
5 12 4
9 12 4
10 2 6
14 22 4
4 2 4
2 4 4
21 2 6
2 3 4
1 2 4
8 9 4
2 9 4
15 13 4
3 14 3
8 22 4
15 21 4
21 10 6
17 5 4
53 90
13 2 19
10 43 19
40 33 40
33 49 38
35 30 19
23 44 42
34 16 19
47 31 38
48 42 48
52 27 49
45 30 19
40 52 38
31 51 38
18 8 48
23 24 48
46 52 19
51 37 19
20 32 19
12 14 19
40 45 48
6 20 19
7 52 38
40 18 48
49 36 38
20 23 19
9 17 19
24 29 48
3 2 7
43 12 19
9 33 42
19 30 19
14 11 19
11 45 48
3 36 38
32 25 48
8 38 38
12 28 48
42 41 19
22 33 38
36 52 38
2 11 7
3 42 42
14 28 19
51 5 48
36 6 38
14 32 19
38 35 42
15 45 48
30 35 19
12 3 48
20 52 19
44 20 19
36 47 36
37 23 19
40 53 19
14 27 19
44 19 19
4 51 38
9 37 19
13 30 19
12 23 48
28 45 48
5 12 5
49 27 49
53 6 19
22 44 38
18 19 19
45 3 48
1 32 48
47 31 38
47 5 48
9 51 42
16 41 19
51 46 19
21 51 48
40 9 42
34 28 26
41 5 19
2 7 7
33 50 38
47 42 42
25 45 48
12 15 48
6 39 42
21 28 48
34 37 19
8 39 42
45 49 48
25 9 42
49 37 19
58 35
24 56 51
22 18 51
54 14 8
33 7 1
45 35 45
15 41 1
9 33 1
42 50 31
6 38 55
57 54 36
32 5 51
24 5 32
40 16 40
22 58 55
7 33 27
40 55 55
3 14 55
53 3 1
20 47 1
38 2 55
25 24 55
20 49 1
27 12 1
47 20 1
45 9 1
52 38 55
29 52 51
3 24 3
15 48 1
5 26 1
20 3 1
39 53 53
31 22 55
40 51 51
34 8 55
15 98
5 3 1
1 4 1
3 10 1
15 2 6
14 10 1
13 5 6
7 4 1
12 10 6
7 3 1
4 3 4
12 13 6
13 7 1
12 15 6
10 6 6
14 1 1
10 7 1
7 8 1
10 12 6
12 5 6
13 10 13
12 5 6
13 10 13
14 11 11
15 13 13
5 9 2
11 12 1
3 12 1
4 13 1
8 7 1
2 12 6
15 12 6
6 3 1
10 12 7
15 4 1
3 10 1
6 4 1
13 1 2
8 10 6
11 12 1
9 12 6
8 3 1
14 3 11
5 6 6
9 7 1
11 9 1
1 3 3
11 7 1
11 4 4
13 6 6
10 3 1
12 14 1
3 14 11
1 8 1
1 12 1
14 15 1
9 3 1
7 12 1
3 1 1
11 6 1
15 8 6
8 6 6
14 6 1
2 10 6
11 15 1
14 8 1
11 3 11
4 12 1
13 14 1
6 14 1
11 10 1
6 5 6
4 6 1
15 10 15
5 15 6
8 9 6
10 12 6
6 15 6
8 13 10
9 8 6
2 4 1
4 13 1
8 2 6
4 7 1
15 9 6
10 2 6
4 14 4
5 10 6
8 4 1
2 14 1
11 7 1
15 10 15
2 12 6
14 5 14
6 15 6
7 14 1
14 10 1
15 1 1
7 15 1
13 99
8 4 9
1 4 9
11 3 9
13 1 9
3 7 9
2 5 12
1 8 10
3 2 12
13 12 9
13 4 9
8 4 9
6 2 6
9 5 9
7 6 6
13 6 6
2 9 9
9 7 9
4 10 9
10 4 9
10 3 10
6 7 6
9 8 9
4 12 9
1 10 10
5 6 6
13 4 9
13 7 9
12 1 12
1 9 9
3 9 9
11 7 7
8 1 10
7 6 6
9 5 9
11 4 4
5 8 10
6 11 6
8 6 6
13 9 9
3 7 9
10 6 6
9 10 9
7 1 9
9 6 6
11 3 9
4 11 4
11 13 9
1 5 10
9 12 9
8 12 12
7 8 9
12 9 9
6 9 6
8 4 9
13 2 9
11 4 4
3 7 9
7 13 9
1 7 9
3 7 9
9 3 9
12 5 12
2 5 12
2 10 12
7 1 9
6 11 6
3 1 1
4 10 9
6 2 6
11 5 9
3 9 9
12 5 12
13 2 9
8 6 6
6 10 6
3 1 1
11 6 6
11 4 4
13 6 6
4 7 4
5 12 12
7 1 9
10 9 9
11 13 9
11 12 9
10 6 6
3 5 10
6 8 6
2 8 12
5 1 10
6 12 6
8 11 9
9 10 9
7 11 7
7 11 7
7 3 9
12 7 9
2 3 12
10 2 12
37 48
17 30 12
28 18 23
1 27 22
29 4 37
2 22 22
3 26 11
19 23 23
32 22 22
12 17 12
27 31 22
17 35 11
11 33 22
17 15 22
24 28 22
11 25 22
21 12 12
5 31 22
5 33 22
29 19 11
14 11 22
1 31 22
28 5 23
17 2 11
1 11 22
19 1 22
23 32 22
13 9 22
10 25 22
24 20 22
4 16 22
31 35 22
9 7 9
8 26 22
21 23 11
19 15 22
3 17 11
26 10 22
9 19 11
8 34 22
8 16 8
37 16 22
29 11 11
21 5 11
23 17 11
19 14 22
6 33 22
11 33 22
24 14 14
16 33
4 3 7
15 13 7
12 16 16
13 10 8
9 11 7
5 10 8
2 3 2
5 2 2
13 11 7
11 5 14
9 13 7
7 16 16
3 11 3
2 3 2
14 15 7
4 11 7
2 4 2
8 11 8
8 4 8
4 6 7
10 4 8
1 2 8
14 11 14
2 7 2
15 8 8
10 9 8
6 16 16
6 4 7
12 11 8
13 6 7
9 14 7
14 5 14
8 7 8
35 40
28 20 7
21 13 7
1 7 7
10 12 7
29 21 7
13 21 7
20 27 7
20 3 3
23 10 7
12 34 7
17 27 7
33 10 7
35 21 17
16 21 7
7 23 7
17 35 17
23 8 19
8 25 7
1 28 7
7 32 7
31 9 7
24 4 7
4 29 7
29 1 7
12 20 20
27 2 7
27 24 7
9 1 7
32 25 7
22 30 7
6 25 7
23 7 7
8 14 7
2 13 7
5 17 7
22 2 11
34 31 7
22 8 7
11 35 11
30 20 7
51 47
23 13 47
34 8 30
41 25 47
12 38 47
4 18 18
47 38 47
37 5 47
11 12 47
43 6 47
30 16 47
5 44 47
22 4 47
37 25 47
6 47 47
12 49 47
20 50 20
45 3 47
48 38 47
38 2 47
21 4 20
2 25 47
14 13 47
18 2 47
40 37 47
24 46 46
16 49 47
14 27 47
13 36 47
21 33 47
28 11 30
26 14 47
11 20 47
6 42 47
20 6 47
45 12 47
51 42 47
30 47 47
40 12 47
28 11 30
31 4 47
5 25 47
9 51 47
1 26 47
44 34 30
14 32 30
36 11 11
16 27 47
8 114
3 4 2
3 6 2
8 4 1
1 8 1
4 7 2
4 1 1
7 8 1
6 3 2
8 3 1
8 2 1
6 5 2
6 7 2
4 6 4
6 3 2
3 4 2
4 7 2
5 8 1
4 8 1
5 3 2
6 8 1
8 3 1
8 3 1
7 3 2
1 8 1
4 1 1
2 6 2
1 8 1
5 8 1
5 2 2
8 4 1
1 4 1
3 6 2
1 2 1
7 5 2
3 2 2
6 4 4
1 6 1
5 6 2
8 4 1
5 4 2
8 4 1
6 8 1
7 6 2
5 4 2
4 5 2
2 3 2
4 6 4
4 8 1
1 4 1
3 5 2
5 8 1
7 6 2
1 5 1
4 6 4
4 8 1
3 7 2
7 2 2
8 7 1
1 6 1
1 4 1
7 3 2
4 5 2
8 6 1
5 2 2
3 5 2
3 2 2
5 3 2
8 1 1
3 1 1
4 6 4
6 7 2
5 6 2
1 5 1
4 8 1
1 2 1
7 8 1
6 1 1
8 2 1
8 2 1
5 1 1
4 5 2
6 1 1
3 8 1
2 3 2
5 3 2
8 5 1
8 5 1
8 3 1
2 4 2
7 2 2
4 8 1
4 1 1
1 2 1
8 7 1
6 2 2
6 5 2
5 3 2
7 5 2
3 6 2
5 2 2
2 5 2
6 4 4
1 3 1
4 1 1
5 4 2
6 3 2
6 7 2
1 3 1
8 6 1
3 1 1
4 1 1
6 5 2
2 7 2
6 1 1
55 50
37 23 4
44 45 42
2 26 13
16 7 4
40 36 4
17 16 4
2 34 4
41 33 42
52 26 26
6 40 4
8 14 42
5 51 4
54 7 4
18 41 4
1 16 4
37 6 4
28 38 4
16 5 4
40 20 4
3 10 4
14 36 4
44 54 4
37 2 4
41 52 13
26 41 13
29 55 5
51 49 4
51 17 4
39 36 4
22 38 4
35 22 4
28 43 4
46 32 13
31 22 4
15 7 4
6 40 4
15 49 4
17 23 4
55 9 5
41 17 4
18 53 4
31 35 4
7 40 42
8 17 4
34 24 4
4 19 4
6 39 4
50 31 4
32 38 42
26 44 13
34 78
19 13 3
7 13 3
29 9 3
16 32 3
16 20 20
23 28 3
27 15 15
34 22 31
17 1 20
31 8 31
19 1 3
34 12 3
23 11 3
12 5 3
18 30 31
6 12 3
24 14 3
25 5 3
12 16 3
15 26 31
15 8 15
23 24 3
33 26 31
9 8 8
34 5 31
28 21 16
14 20 3
8 15 15
21 7 3
5 27 27
5 17 20
34 32 3
18 1 21
21 10 3
29 25 3
12 26 23
18 31 31
5 4 3
31 20 20
29 16 3
19 23 3
25 30 3
10 32 3
10 5 3
14 3 3
3 29 3
6 34 3
23 10 3
26 21 31
21 2 3
28 7 3
33 19 3
32 10 3
19 17 3
30 1 31
17 3 3
16 30 31
18 10 3
11 6 6
28 11 3
11 12 3
26 17 20
9 22 22
6 17 3
14 22 3
20 15 20
24 21 3
6 16 3
17 6 3
11 25 3
14 4 3
31 19 3
20 2 3
2 6 6
22 32 3
4 7 3
20 9 19
27 17 20
29 86
22 12 26
18 27 26
13 19 26
19 25 26
20 15 26
2 26 26
5 29 15
3 6 26
15 21 15
3 1 26
4 11 26
22 15 26
7 2 26
12 4 23
23 28 28
4 9 26
2 10 26
18 10 19
17 11 26
12 9 26
14 27 26
8 13 15
15 8 15
24 4 26
18 16 26
18 6 19
26 12 26
21 8 15
7 1 26
11 18 26
6 17 26
26 16 26
1 17 26
20 21 26
27 28 26
16 27 26
24 18 19
8 27 15
27 7 15
19 16 26
25 28 26
2 26 26
12 1 26
10 23 26
24 21 26
14 19 19
7 6 26
3 26 26
26 25 26
29 18 26
9 18 26
6 25 26
4 12 23
14 29 26
28 17 26
16 26 26
9 27 25
11 1 26
7 29 15
28 25 26
4 23 23
29 19 26
13 1 26
20 23 26
5 16 26
22 2 26
16 11 11
15 14 26
23 9 26
11 14 26
2 4 28
14 6 1
17 24 26
24 22 26
19 25 26
6 28 26
7 18 26
20 13 26
21 4 26
19 21 26
27 20 26
21 7 15
16 13 26
21 13 13
22 4 26
6 15 26
9 36
8 7 1
8 1 1
9 7 1
5 9 1
7 6 6
6 1 1
2 1 1
6 2 1
6 2 1
5 8 1
5 3 5
3 8 1
1 3 1
5 8 1
8 4 1
1 3 1
7 3 5
6 7 6
8 1 1
8 3 1
3 8 1
3 6 5
1 3 1
9 4 1
2 6 1
4 9 1
7 1 1
7 2 1
3 6 5
3 5 5
3 1 1
4 6 5
2 3 1
2 9 9
5 3 5
4 6 5
50 109
32 6 41
16 5 16
17 13 16
41 1 41
46 48 41
16 38 16
50 8 50
6 45 16
6 21 17
46 18 13
49 17 41
29 32 41
19 37 33
1 12 16
34 1 16
7 4 41
37 31 33
30 40 41
25 39 16
24 7 16
4 10 41
28 36 41
13 25 16
25 19 41
34 35 41
39 40 41
26 10 26
10 22 16
38 10 16
28 26 16
9 37 41
36 20 41
7 32 41
23 18 16
49 2 33
33 4 33
6 45 16
15 30 41
11 37 41
18 15 41
17 31 41
48 28 41
19 46 41
5 32 41
18 20 16
34 39 16
36 38 41
1 36 41
17 6 17
45 13 16
46 39 13
38 36 41
25 12 43
42 9 39
38 31 41
20 12 16
9 33 41
7 27 17
14 49 41
36 30 41
20 43 16
21 41 41
19 17 41
22 18 16
24 33 41
44 37 33
16 39 16
16 15 41
2 35 35
24 9 39
4 1 41
15 32 41
13 50 41
14 46 16
42 41 41
34 24 16
36 50 50
34 7 17
18 15 41
9 39 39
10 33 41
35 50 33
13 23 16
20 19 41
47 13 16
15 14 41
49 5 41
16 23 16
36 49 33
18 28 16
10 25 16
31 32 32
14 25 14
8 16 41
45 1 16
32 23 41
14 37 41
25 9 16
20 6 16
32 4 32
19 38 41
18 42 13
33 42 41
20 10 16
43 4 41
47 23 16
46 19 41
12 9 16
12 16 16
15 70
14 3 4
8 10 4
8 4 4
1 8 8
13 12 3
6 10 3
10 12 3
2 5 3
9 1 4
4 1 4
2 8 4
7 13 7
8 7 4
4 6 4
14 7 4
5 10 3
9 5 4
15 14 4
4 8 4
1 7 4
7 3 7
9 1 4
8 14 4
15 14 7
10 7 7
13 6 6
15 6 7
13 12 3
13 4 4
11 15 4
5 1 4
7 6 14
9 3 3
9 12 6
14 13 4
13 7 7
7 13 7
5 3 3
13 14 4
7 8 4
2 8 4
10 5 3
10 13 3
9 8 4
3 10 3
11 4 4
8 7 4
9 8 4
12 6 3
8 2 4
6 14 4
1 5 4
5 7 7
5 3 3
3 13 3
4 1 4
14 3 4
2 1 4
11 7 15
8 4 4
8 15 4
3 15 7
1 7 4
8 1 8
8 5 4
10 3 3
1 11 4
7 10 7
1 6 4
13 4 4
25 16
16 8 11
18 19 7
6 10 11
12 19 11
15 16 11
11 25 11
2 15 11
6 15 11
25 8 11
14 11 11
9 24 9
8 15 22
15 21 11
1 20 11
7 16 11
16 7 11
54 12
21 43 47
47 25 47
25 6 47
11 2 14
35 48 47
49 11 47
32 34 47
35 9 47
43 13 14
52 12 47
26 2 47
8 51 47
45 97
20 5 44
7 4 44
1 34 25
7 18 5
45 34 8
17 44 44
22 29 22
39 12 12
41 9 21
6 16 44
19 40 8
22 41 5
33 30 44
14 42 21
27 38 5
16 20 44
10 24 25
36 17 44
31 1 44
35 12 8
1 5 5
28 29 5
40 36 44
20 36 37
15 6 44
5 40 8
14 15 21
42 26 44
31 22 44
34 11 25
24 43 44
22 18 5
14 24 21
31 10 44
38 3 25
45 12 45
22 18 5
35 42 25
7 25 5
38 19 18
31 39 44
1 30 5
32 5 5
37 27 44
19 27 5
41 42 7
17 24 25
15 34 18
2 16 44
39 7 44
5 7 5
42 7 5
19 36 44
27 38 5
38 16 38
3 42 1
2 36 44
41 1 21
4 15 44
4 15 44
19 11 25
27 41 5
29 37 44
7 12 8
1 10 25
17 35 18
40 3 8
8 38 8
35 41 21
22 41 5
32 31 44
3 19 25
45 39 44
21 36 44
10 4 44
43 20 37
12 11 8
44 20 44
20 42 44
5 26 44
35 42 25
19 4 36
22 7 22
37 42 44
20 18 44
17 33 44
20 16 44
7 15 5
5 1 42
33 6 36
40 1 8
14 17 21
45 26 44
8 17 8
25 38 25
39 2 39
1 24 25
33 48
17 19 20
5 22 20
16 30 20
24 10 26
27 28 1
30 19 20
7 11 26
15 19 20
22 14 14
13 11 20
6 14 20
12 9 20
32 28 26
22 19 19
16 22 20
4 14 20
27 10 26
7 3 26
18 5 20
30 12 20
22 16 20
13 26 20
7 6 20
18 27 20
33 2 20
24 31 26
32 26 26
31 16 26
25 24 25
18 32 20
3 31 26
19 2 20
23 24 2
22 12 20
7 28 26
21 4 20
22 26 20
28 20 20
1 27 1
11 27 1
21 5 20
31 22 20
17 33 20
27 17 17
1 27 1
18 4 20
13 14 20
23 6 20
51 79
42 45 32
17 47 32
45 40 36
20 47 47
19 35 44
7 48 47
28 39 32
22 7 47
5 13 13
44 4 32
21 33 23
41 9 32
27 6 47
6 34 32
36 8 36
1 42 32
40 35 32
33 3 32
29 4 32
18 30 23
11 18 47
8 25 23
37 40 4
29 39 32
36 43 46
31 32 32
32 35 32
27 30 11
12 26 47
27 45 47
4 43 32
29 4 32
43 15 32
30 44 32
12 26 47
43 35 11
46 16 41
13 17 32
11 29 32
37 27 47
46 51 23
42 44 43
20 39 48
39 8 47
7 15 47
32 8 32
35 41 32
42 45 32
25 26 23
37 14 18
3 20 20
26 20 20
30 51 30
25 50 23
24 38 32
8 45 4
28 35 43
24 23 23
37 19 32
46 48 47
5 46 32
35 13 32
24 17 32
37 47 47
21 35 32
39 15 25
5 26 32
30 34 32
25 13 32
51 3 43
47 36 47
6 41 47
9 42 32
14 34 32
30 5 32
17 36 32
29 14 34
20 30 25
12 7 47
33 45
29 22 18
8 5 20
33 6 18
17 20 17
9 24 18
33 19 18
4 22 22
27 10 18
1 27 18
29 26 18
25 1 18
28 31 22
29 25 18
29 17 18
11 32 11
3 21 18
23 31 23
6 14 18
3 15 18
10 28 18
3 23 23
33 5 18
7 13 18
3 29 18
8 24 18
5 6 17
4 8 18
31 25 18
20 12 18
8 3 13
13 29 18
8 3 18
16 26 18
10 31 18
17 12 18
20 29 18
33 14 16
2 13 18
32 17 18
18 29 5
27 14 18
17 9 18
9 33 18
30 1 19
7 15 15
32 108
19 12 22
11 7 3
29 7 22
18 26 18
15 3 3
15 20 22
28 19 18
26 28 18
24 20 22
8 28 18
25 6 22
25 23 22
5 11 18
27 23 30
15 12 22
10 5 18
17 3 18
9 4 9
14 16 22
16 8 22
20 32 22
12 18 18
22 6 22
3 8 3
30 2 18
4 30 30
2 12 18
4 31 22
26 28 18
12 17 18
4 21 30
31 7 32
16 30 22
6 19 9
24 20 22
11 17 18
20 31 22
31 5 18
18 10 18
5 24 18
6 2 18
16 3 3
4 8 22
25 2 18
20 13 20
15 21 30
26 2 18
4 17 18
13 6 22
3 5 18
9 10 22
32 24 32
23 27 30
5 4 18
3 1 3
6 24 22
21 31 22
18 14 18
20 32 22
25 32 22
23 16 22
14 6 30
15 2 18
29 12 22
31 28 18
9 20 22
19 22 22
17 25 18
3 2 18
16 27 22
5 18 18
29 17 18
26 12 18
11 12 3
4 20 22
12 22 22
20 9 22
14 10 22
7 18 18
11 19 3
3 32 3
4 14 30
31 28 18
18 20 18
26 19 18
19 22 22
2 4 18
23 3 3
15 21 30
19 27 19
25 24 22
4 15 9
19 7 22
30 6 30
11 26 18
6 28 18
9 31 22
10 23 22
3 2 18
5 29 18
32 11 3
11 2 18
3 21 3
22 18 18
26 32 18
31 15 22
13 12 22
9 14 30
34 114
33 29 32
33 22 32
12 1 8
26 27 5
6 10 7
32 7 3
23 15 32
19 6 32
6 21 7
20 10 25
3 28 25
15 8 8
14 25 7
9 4 32
1 13 8
13 1 8
26 7 32
30 25 25
25 24 7
24 18 6
24 32 32
31 12 25
26 2 32
4 13 3
24 34 7
32 15 32
1 2 8
6 18 32
24 7 7
27 34 7
34 29 32
27 5 32
29 17 7
27 19 32
3 28 25
19 17 32
24 18 32
13 31 25
22 12 25
16 11 7
18 27 23
8 17 8
7 29 7
30 22 25
19 14 32
15 34 7
15 21 7
19 24 32
25 22 25
1 10 8
24 8 8
26 17 32
10 34 7
14 17 15
16 5 32
23 12 32
26 32 32
12 33 32
31 17 7
34 12 7
12 34 7
23 6 32
20 22 28
28 19 3
29 1 8
24 1 8
18 33 32
1 5 32
6 33 32
26 1 32
13 11 22
18 31 32
18 33 32
7 16 7
25 20 25
27 20 20
11 23 32
19 22 32
34 27 7
12 19 32
18 2 32
30 12 25
6 12 7
14 18 32
6 13 7
27 3 3
28 2 23
21 12 28
1 17 8
19 5 32
28 20 25
21 2 7
27 22 22
25 23 32
17 20 7
4 11 3
34 31 7
5 1 32
9 29 32
34 12 7
16 4 7
10 24 7
9 29 32
24 15 15
16 32 32
34 33 32
26 9 26
24 29 7
5 31 32
8 1 8
31 22 25
20 12 25
31 24 7
2 18 32
10 98
5 10 2
9 2 2
4 7 2
7 3 2
7 8 2
9 4 2
2 7 2
2 3 2
8 10 2
4 6 2
2 5 2
6 10 1
9 7 1
10 3 2
1 10 1
2 7 2
4 10 2
6 1 1
1 2 2
1 8 2
5 3 2
1 2 2
4 6 2
2 4 2
3 6 6
2 8 2
4 1 2
9 1 1
8 7 2
6 1 1
9 5 2
3 9 2
7 6 6
3 5 2
7 9 1
10 6 1
7 3 2
5 4 4
8 7 2
3 7 2
9 1 1
3 9 2
1 7 1
7 10 4
2 8 2
4 5 4
3 5 2
1 9 1
3 7 2
8 10 2
5 1 2
3 10 2
9 6 1
5 3 2
3 10 2
7 5 2
9 10 10
9 5 2
8 3 2
8 7 2
1 5 2
4 2 2
2 9 2
4 1 2
10 9 10
4 7 2
2 4 2
10 6 1
10 4 2
10 2 2
4 1 2
9 8 2
9 4 2
6 9 1
9 1 1
6 7 6
8 2 2
3 1 2
8 6 2
1 3 2
2 10 2
6 1 1
7 5 2
9 2 2
6 4 2
9 8 2
3 1 2
