410
2 4
47 0 284
15 0 357
25 124 427
3 39 427
42 268 368
5 0 342
26 69 262
27 0 320
7 0 252
13 207 388
8 283 427
41 0 240
52 300 427
32 86 427
19 201 415
43 0 377
29 0 395
7 259 427
33 14 394
36 94 427
0 0 359
2 26 353
30 0 380
23 1 399
21 111 427
9 136 427
49 95 427
35 0 402
38 116 232
48 0 302
17 47 401
20 202 427
12 193 427
45 307 427
46 0 344
34 0 174
23 599
4 320 599
52 15 599
20 0 209
34 261 402
72 0 139
8 0 552
51 0 247
9 386 559
67 69 587
35 3 436
14 0 459
33 0 436
41 7 599
39 0 573
28 74 194
70 218 599
48 39 236
5 228 393
49 314 599
45 121 599
43 415 599
29 198 599
59 32 174
19 547
100 188 547
41 57 547
45 110 547
95 0 206
110 13 547
96 82 547
61 193 485
31 0 410
71 141 467
73 0 365
98 250 547
4 0 476
17 216 547
99 117 446
42 0 333
28 0 457
63 0 372
89 292 547
2 67 323
43 840
105 368 840
13 476 840
53 186 840
41 0 717
5 0 639
75 0 312
85 404 840
80 419 719
46 221 840
96 151 650
30 0 540
34 192 840
22 243 840
89 16 840
10 0 299
95 0 660
67 560 840
20 2 577
31 0 544
25 0 467
15 150 840
70 0 820
1 0 656
61 140 840
78 465 840
6 0 761
69 0 473
17 367 678
27 274 840
23 0 189
9 241 840
30 612 840
83 0 778
86 0 729
29 0 735
77 491 840
2 376 840
52 67 840
45 289 840
37 0 402
12 384 840
74 81 840
91 0 491
42 924
44 0 370
30 234 924
10 351 924
12 348 924
36 91 554
101 0 814
14 0 431
75 215 924
43 0 814
120 180 924
41 64 924
85 13 924
106 4 924
21 607 924
26 0 515
97 306 924
42 0 562
50 116 924
127 350 668
54 324 924
137 0 598
102 298 924
40 0 474
64 0 883
94 320 924
98 16 782
88 0 853
19 175 924
48 0 901
33 230 924
123 188 380
21 217 407
118 354 924
18 129 924
70 0 493
66 0 417
108 220 924
53 0 393
82 331 924
117 194 924
15 0 421
71 0 835
7 20
27 8 20
35 0 18
93 11 20
59 3 20
65 12 20
75 0 16
67 2 20
41 602
66 74 602
50 0 577
5 0 553
59 258 602
6 255 602
32 0 473
9 229 602
45 0 425
1 0 508
13 158 602
63 116 487
73 0 355
72 0 517
51 234 602
14 0 506
35 0 462
4 37 602
19 0 289
74 0 585
24 71 602
40 279 602
7 48 602
31 32 602
65 157 602
60 0 383
27 40 602
64 35 602
29 40 602
68 133 602
57 153 602
38 411 554
36 0 471
53 0 287
69 0 469
2 0 595
20 0 468
23 0 250
33 0 477
18 242 602
39 55 473
48 0 506
1 566
27 248 389
20 236
117 0 141
57 34 236
76 20 70
12 0 107
68 96 236
59 0 206
6 0 145
61 0 194
82 0 205
120 0 221
65 0 124
105 0 174
53 16 86
44 17 232
14 0 90
106 0 131
111 6 221
104 4 236
121 0 225
28 23 236
28 141
42 0 47
45 0 69
48 0 122
9 102 131
19 0 77
22 0 58
40 14 141
36 78 141
27 14 141
3 31 141
24 0 118
39 26 141
33 45 141
25 3 76
18 69 107
14 0 129
46 21 141
17 32 134
37 42 85
44 22 141
41 0 126
29 92 138
13 0 122
4 0 100
5 0 91
50 0 129
26 0 111
23 4 141
8 762
11 34 762
47 0 687
73 0 591
51 215 680
22 0 647
57 0 741
72 51 360
45 89 425
34 666
63 0 606
61 138 666
44 162 660
31 48 182
52 0 607
68 186 666
66 320 666
107 0 260
43 0 351
32 0 584
18 0 656
77 0 640
64 0 450
38 25 340
92 42 666
78 0 403
73 230 666
56 368 537
35 85 619
46 116 666
3 0 651
93 56 328
86 55 666
79 0 332
75 0 603
82 321 522
8 0 633
37 0 618
90 74 385
71 41 304
42 72 248
10 241 666
6 385 666
30 0 636
1 709
62 235 709
40 699
49 0 316
15 304 699
66 255 699
32 446 699
58 0 683
17 351 699
72 15 699
22 0 447
43 409 699
14 0 502
1 87 549
6 268 699
60 0 583
39 0 510
4 383 699
45 0 398
34 166 699
40 2 276
3 286 699
23 0 580
68 27 687
6 59 254
69 0 621
38 0 621
64 0 478
27 21 699
30 189 699
42 184 699
0 0 636
47 198 699
48 281 699
37 0 536
41 0 479
61 514 699
20 62 590
51 255 699
65 0 662
53 0 640
19 0 313
62 0 691
19 369
46 0 312
79 31 148
62 86 369
79 168 322
1 0 287
17 256 369
86 178 297
63 73 241
45 0 356
51 51 308
53 138 369
72 0 357
60 266 340
66 213 369
91 0 262
34 146 250
67 7 325
61 60 369
94 0 325
15 803
54 0 652
81 29 803
38 341 803
30 151 803
32 316 706
75 0 571
23 0 422
59 62 803
41 0 588
83 111 803
86 43 803
35 155 803
32 0 314
6 66 247
2 0 663
4 707
27 2 245
60 49 707
34 66 621
68 83 707
34 266
37 20 188
43 0 171
26 158 251
31 82 266
36 70 183
47 0 264
0 0 63
49 0 91
50 38 232
10 58 266
3 33 266
46 55 266
19 30 266
20 0 146
42 27 266
7 85 266
17 103 266
52 79 266
14 0 135
35 0 255
32 0 263
12 0 254
6 160 247
1 0 258
16 39 266
53 80 266
5 0 231
2 45 150
25 34 266
8 52 266
44 0 224
27 73 266
21 34 266
23 24 266
30 481
115 0 322
118 152 262
17 0 326
111 154 481
45 0 229
94 0 360
101 223 481
72 265 481
55 0 129
54 125 467
10 0 371
87 0 439
59 60 481
13 84 211
38 320 481
102 59 233
51 316 481
23 271 481
2 0 284
64 0 451
31 0 481
74 0 465
36 50 481
37 0 435
76 0 312
50 0 407
57 0 402
109 228 481
33 112 425
61 166 481
23 34
16 7 34
17 0 25
11 10 21
31 0 33
13 4 34
33 0 28
1 15 34
44 1 34
36 5 34
25 0 10
6 18 34
18 0 11
21 1 34
7 15 34
28 5 24
40 0 23
4 17 24
12 8 32
15 15 29
46 0 25
0 0 18
9 0 27
45 9 18
35 256
62 0 199
119 0 245
30 0 84
52 42 256
66 72 256
98 98 256
46 50 256
82 37 256
71 23 256
64 0 228
111 56 256
88 86 256
100 0 135
81 15 256
112 0 205
12 19 256
10 0 231
116 109 256
27 52 256
91 150 236
17 0 178
90 50 256
42 72 218
32 0 176
16 42 256
2 0 180
24 55 256
93 1 256
102 0 111
75 116 202
34 0 227
13 41 256
95 0 220
9 77 256
109 0 236
14 799
18 0 424
22 100 435
8 0 389
36 0 451
9 278 799
26 425 799
23 5 201
16 0 742
47 178 799
11 88 799
21 384 799
43 0 697
15 49 799
7 0 575
45 169
17 0 148
2 0 116
34 0 164
8 0 147
27 51 169
44 94 169
63 55 169
14 106 169
33 0 94
40 0 161
6 125 169
5 68 169
48 0 52
38 27 169
50 0 69
24 0 159
52 9 169
66 40 156
62 0 153
31 81 116
15 5 67
12 69 164
45 0 67
54 0 112
20 0 125
47 0 89
58 0 112
43 88 169
46 66 169
36 0 163
10 63 169
22 15 122
7 25 97
28 76 169
55 26 169
56 35 169
25 0 96
13 108 169
1 66 130
11 0 125
23 0 121
57 0 166
35 53 169
29 0 134
30 91 169
3 151
5 71 151
15 49 151
2 25 148
33 540
21 62 540
18 0 312
137 0 516
136 0 496
112 180 540
82 0 417
19 231 540
76 0 447
7 0 450
24 0 421
29 0 383
75 0 440
128 0 310
1 0 325
46 0 406
68 218 362
66 298 540
47 0 540
93 0 139
16 122 540
101 55 540
99 91 540
102 180 540
105 187 540
44 0 496
22 0 468
2 142 540
141 0 292
110 277 540
43 0 380
77 150 540
52 99 347
56 0 387
34 500
49 50 500
62 0 330
30 0 378
64 228 500
16 81 370
29 0 485
0 359 500
18 0 416
20 380 486
76 119 500
54 51 500
43 196 500
15 115 500
39 88 500
1 19 500
61 127 500
85 0 354
68 0 212
60 0 436
65 233 500
40 161 500
72 226 500
59 0 183
6 145 500
3 0 178
17 104 500
52 78 500
23 0 385
41 0 451
28 284 500
19 0 263
8 0 500
70 278 500
34 0 239
15 982
37 100 982
22 247 806
19 164 982
30 0 868
26 370 982
14 556 982
34 32 535
49 0 918
0 0 565
23 0 450
12 330 982
18 136 982
2 0 646
42 203 982
38 0 811
28 234
23 140 234
52 64 234
22 0 117
42 90 234
41 58 234
48 7 234
35 0 117
60 153 234
47 15 234
56 110 234
8 5 234
4 0 213
25 111 195
12 9 234
55 0 205
45 0 231
62 1 58
64 9 234
40 0 232
32 40 234
5 50 122
58 105 234
50 103 191
63 0 176
44 20 234
7 46 234
0 0 177
6 90 234
37 525
59 29 525
92 45 314
2 87 381
5 168 525
27 0 372
44 0 423
81 76 181
104 148 372
66 100 525
120 208 525
115 0 516
65 152 525
81 233 457
1 52 525
42 0 312
88 0 131
140 0 525
60 14 525
99 0 411
77 0 338
21 350 525
114 231 525
28 0 491
110 41 263
94 0 281
97 253 361
36 201 525
0 150 525
100 280 525
108 221 525
70 0 231
143 93 525
119 0 260
62 42 525
90 355 476
38 15 525
135 0 452
3 276
20 85 276
41 0 265
5 0 219
29 635
53 422 555
41 80 635
65 0 402
67 71 635
33 8 246
37 0 630
61 146 635
47 0 541
12 120 635
76 0 511
29 0 544
38 215 557
15 0 507
91 422 635
56 0 456
14 279 486
20 28 635
77 66 618
9 0 563
80 15 263
46 0 633
31 0 335
57 37 635
25 0 497
39 0 338
64 395 635
0 91 635
32 0 452
69 137 398
4 890
52 412 890
24 191 890
99 0 734
97 0 837
18 231
26 61 231
20 0 217
37 84 147
28 31 224
12 0 221
17 0 212
0 75 153
22 63 231
16 2 130
27 118 231
24 0 83
18 0 216
8 126 231
5 2 138
38 42 231
7 0 221
1 35 231
31 52 231
50 594
43 104 224
0 430 585
49 0 469
39 94 594
2 136 594
35 248 594
15 0 443
31 198 594
51 337 594
54 32 594
41 0 570
44 0 287
59 0 490
30 0 366
50 0 564
16 29 594
20 0 588
4 121 594
57 0 310
32 0 560
14 0 481
9 155 490
37 157 358
38 168 594
3 97 594
13 0 363
25 391 594
60 0 256
27 308 594
11 410 576
36 72 231
18 198 594
10 158 594
42 112 554
19 0 541
21 137 594
53 0 397
33 351 594
48 227 594
26 0 375
6 12 594
58 290 594
8 0 437
34 276 594
11 206 355
23 73 594
40 84 374
28 55 207
29 285 477
12 0 457
22 394
3 0 394
26 0 268
79 0 188
64 0 281
66 0 293
82 0 292
19 0 304
8 14 261
77 0 229
68 0 130
37 0 324
55 0 293
74 100 385
88 0 240
43 190 394
34 171 336
14 8 158
9 34 394
1 0 329
87 13 394
17 0 341
61 44 394
18 361
2 148 361
30 50 361
27 0 348
25 0 276
38 3 361
17 0 327
28 82 361
24 0 265
32 147 361
8 149 361
34 25 306
33 46 361
19 37 361
5 0 338
6 14 361
22 116 321
20 0 131
37 55 361
15 968
98 372 968
102 320 968
29 175 968
68 73 968
61 212 968
69 0 702
33 0 820
3 0 731
101 210 968
11 0 620
97 354 968
52 244 968
58 421 968
16 128 968
57 468 968
43 400
45 0 394
33 195 400
37 41 400
41 0 212
83 11 200
57 43 400
51 0 313
19 0 166
70 51 400
14 17 400
44 0 295
53 3 400
77 0 343
68 0 269
80 170 292
8 0 296
59 79 400
63 0 395
9 0 395
20 0 389
72 67 400
21 0 289
29 218 400
69 28 215
56 0 307
74 14 400
11 0 326
32 0 399
54 141 400
67 72 400
10 0 365
7 209 400
2 8 400
75 176 400
65 163 400
36 36 350
3 31 400
48 0 369
17 18 400
24 0 279
35 148 400
16 123 400
46 148 320
44 332
115 241 307
48 65 332
64 0 250
125 0 183
3 0 224
86 58 332
87 113 332
18 0 268
51 2 108
45 73 283
122 0 305
6 211 332
107 138 332
110 13 332
57 128 332
117 71 332
76 139 332
22 112 332
30 67 332
12 59 332
23 0 271
44 12 332
46 37 297
120 59 332
41 0 316
81 3 177
112 0 318
40 71 139
81 240 332
59 0 265
103 0 293
15 0 219
94 91 332
11 96 332
80 48 332
56 0 255
66 0 316
75 67 332
4 64 332
118 0 307
68 0 312
38 0 254
70 42 332
65 163 332
14 819
76 547 819
98 0 348
9 232 819
46 195 819
80 0 278
43 358 819
11 0 803
28 0 760
99 0 687
81 66 819
30 223 819
71 260 819
36 0 508
20 102 819
4 324
82 52 319
48 93 179
11 0 223
71 160 270
11 990
12 0 862
23 183 990
24 283 990
18 405 990
46 125 990
25 293 990
13 41 691
10 0 949
28 5 990
7 758 983
26 261 990
18 14
54 5 14
15 1 14
28 6 14
30 0 6
6 5 14
4 7 14
0 0 11
38 0 13
18 0 13
49 0 9
32 0 12
24 1 14
11 0 8
52 11 14
41 2 14
12 5 14
19 0 7
25 9 14
46 545
118 0 370
53 0 233
107 227 545
41 0 541
66 0 466
98 35 545
3 0 519
68 241 545
122 181 545
15 0 366
114 12 545
56 152 455
37 0 411
48 0 394
11 0 488
29 56 545
52 0 272
2 0 445
20 57 462
18 0 413
129 207 545
49 0 336
72 0 353
88 51 545
103 0 507
13 28 545
125 0 484
104 72 545
91 0 446
90 0 240
87 145 545
78 0 430
7 0 523
47 384 545
55 128 545
84 9 545
31 0 542
100 0 375
45 80 545
95 190 545
131 0 468
17 0 493
22 87 545
59 0 191
93 104 545
34 359 523
39 676
62 203 676
15 0 651
65 26 676
85 0 676
41 0 440
18 241 676
71 278 676
10 192 676
1 164 350
73 200 676
2 0 514
84 92 571
60 0 461
39 217 382
25 0 481
16 40 676
52 0 318
8 0 538
12 206 676
44 226 676
77 32 676
64 172 676
56 0 654
11 33 676
82 0 415
23 303 676
26 132 676
29 0 535
0 63 676
79 153 676
34 0 397
17 0 456
40 31 676
36 215 676
61 0 657
13 0 260
78 106 676
66 239 676
74 272 676
7 491
1 261 491
67 176 491
45 157 491
60 27 491
27 0 309
75 64 491
52 0 430
17 95
70 0 50
30 0 56
68 15 95
22 41 95
18 0 93
60 0 44
29 0 71
3 45 95
8 0 92
15 0 78
17 3 27
71 0 30
25 3 95
42 7 95
71 54 95
33 0 82
11 23 95
36 166
61 0 149
11 0 131
103 109 166
104 0 114
119 79 118
85 0 122
3 0 130
42 0 146
26 7 166
68 0 47
89 52 166
51 0 85
30 65 166
105 0 117
95 120 160
113 27 166
14 48 160
112 13 166
70 0 80
75 90 166
87 0 122
111 102 166
37 40 166
5 0 150
39 0 140
54 87 166
64 23 166
106 0 128
48 0 95
46 0 148
27 0 126
110 0 91
123 3 141
107 0 156
21 0 122
90 20 166
48 294
93 93 294
84 157 294
11 164 293
4 0 287
17 0 211
37 0 224
44 106 294
26 55 294
43 110 294
81 18 242
72 0 244
14 30 294
101 127 294
96 124 184
106 98 294
68 0 234
78 30 294
12 214 294
41 0 256
19 88 294
9 27 93
102 0 279
95 16 162
56 18 164
13 18 294
20 93 294
59 63 294
35 70 294
104 0 294
27 0 136
85 0 119
89 194 294
65 28 137
15 47 294
10 131 294
73 115 294
39 10 294
6 138 294
45 147 294
83 0 230
76 93 294
18 164 294
33 78 294
22 0 209
51 130 294
69 0 292
91 0 279
3 65 236
3 279
63 134 279
48 0 141
25 0 87
46 610
115 17 610
99 34 610
101 364 599
46 0 244
114 37 610
54 326 610
50 0 430
9 173 610
8 0 421
89 195 526
79 6 610
78 0 203
97 0 527
2 0 545
14 0 599
64 441 610
28 67 610
20 285 610
7 353 610
19 83 610
109 69 590
95 80 610
49 0 522
72 48 438
16 109 610
37 6 610
43 0 566
84 54 610
83 227 610
34 21 610
35 32 610
92 0 397
71 45 610
13 0 350
59 37 610
82 270 610
53 53 610
5 300 609
85 149 610
102 0 524
105 199 610
93 0 493
70 47 610
45 0 599
41 3 610
42 0 519
35 274
33 80 274
37 0 165
31 139 274
49 59 274
46 165 274
6 67 206
19 0 232
0 0 265
17 0 210
23 0 211
13 16 87
45 0 268
43 113 274
30 121 274
42 89 274
13 98 274
36 141 274
20 0 219
34 0 262
7 0 233
27 4 274
51 145 274
10 70 212
39 0 202
25 13 274
9 100 274
47 101 274
35 0 209
50 0 193
3 19 274
40 99 274
43 0 98
32 0 256
38 88 274
41 0 205
37 566
32 0 564
35 0 488
12 264 402
56 120 566
28 13 566
46 306 566
58 52 429
27 67 341
77 218 566
4 0 287
42 0 323
72 194 566
81 126 566
37 12 566
41 0 392
88 47 566
33 58 566
2 6 135
19 0 510
8 0 560
86 13 242
9 216 566
67 303 423
44 95 566
15 37 566
21 167 566
54 125 523
76 34 566
36 79 566
40 0 537
62 0 215
64 0 480
60 0 418
57 31 566
63 368 529
23 0 279
7 159 566
27 82
1 24 82
3 0 79
24 0 63
20 41 77
25 35 82
0 0 28
11 22 82
18 0 69
21 2 82
10 4 82
4 25 82
9 0 41
37 44 82
2 48 82
27 7 82
34 21 37
14 7 82
32 0 67
12 19 82
30 0 51
28 20 82
6 30 82
19 4 49
15 28 82
16 28 79
23 0 77
26 40 82
14 312
41 0 295
7 28 312
40 78 238
60 33 312
33 87 312
37 203 312
71 12 298
79 109 236
74 0 222
3 21 312
66 0 290
70 0 204
48 158 312
26 93 312
25 259
13 56 259
11 10 137
14 38 259
17 155 259
29 153 242
6 123 210
9 0 234
4 80 259
19 0 96
34 0 229
23 24 141
5 0 236
33 20 259
7 6 259
20 0 243
26 44 259
24 62 259
8 36 259
31 99 200
21 74 259
0 0 204
25 102 178
10 0 141
28 0 243
3 0 158
3 885
84 0 370
81 0 601
39 63 885
22 407
5 23 407
45 122 407
38 0 186
37 196 407
53 0 351
30 10 407
24 136 407
71 5 407
4 0 327
43 31 317
88 214 407
12 85 194
85 0 295
25 40 407
34 0 376
77 0 269
10 0 266
69 0 377
72 0 306
48 237 407
22 0 407
32 23 282
14 887
32 0 831
4 164 887
6 334 887
29 0 858
17 0 867
75 479 887
54 79 632
101 199 887
7 161 737
105 496 748
52 203 887
107 392 887
41 0 848
64 378 887
43 469
50 0 250
46 0 380
49 115 469
1 0 203
21 0 402
24 13 469
5 0 405
59 30 354
2 69 172
56 37 266
42 0 212
67 77 418
31 166 469
38 19 469
48 257 469
62 0 310
47 10 156
15 14 320
66 105 469
58 25 181
4 322 469
35 17 181
43 3 469
36 0 422
57 0 349
10 186 406
26 0 235
54 205 469
7 0 420
13 148 408
34 0 380
64 0 424
44 152 469
19 21 249
52 58 225
33 26 252
17 0 318
41 0 428
61 0 468
54 0 176
3 279 469
63 171 443
55 248 434
33 492
71 0 209
8 82 492
7 0 386
49 90 492
57 292 492
48 261 492
29 0 359
40 0 428
6 34 439
10 0 458
9 267 492
21 130 492
27 154 363
47 87 489
42 0 459
32 119 480
39 237 492
43 106 306
23 170 374
22 110 492
14 187 440
17 0 441
4 0 316
65 0 222
30 20 170
34 62 320
12 143 492
38 34 138
15 45 492
24 0 330
51 23 492
28 0 166
68 0 318
33 718
58 0 359
24 118 718
17 0 591
23 0 684
8 0 594
60 268 577
3 0 416
43 54 682
4 396 718
35 0 584
25 0 672
52 0 544
19 0 701
33 0 544
26 0 643
21 0 632
38 152 718
37 79 718
2 0 349
53 0 234
44 0 289
39 421 675
48 64 292
4 151 342
59 0 714
1 0 187
36 0 383
32 153 718
6 112 718
41 424 718
55 0 451
48 322 544
22 445 678
2 392
10 77 215
41 25 332
22 87
60 12 53
95 60 85
32 23 71
71 13 87
44 39 77
25 40 87
85 17 87
50 16 87
55 0 40
31 0 71
64 20 87
22 8 67
94 50 77
5 24 63
46 0 63
66 28 45
49 14 87
90 5 87
4 36 87
95 0 43
61 0 58
78 0 83
37 605
63 0 566
21 0 528
58 201 525
109 29 605
60 131 605
87 4 605
15 212 461
20 0 506
45 0 481
84 0 499
122 177 575
114 0 317
7 0 397
22 246 605
73 372 605
55 0 496
83 257 605
67 30 605
78 0 411
30 157 605
16 115 605
65 0 466
38 281 605
17 393 605
31 0 315
41 3 161
111 4 605
25 22 317
116 0 573
42 103 480
19 0 593
17 0 233
52 0 422
94 118 463
14 67 242
0 47 605
33 89 605
46 531
72 157 531
57 288 531
12 282 531
30 0 456
64 370 528
15 262 531
56 60 256
40 0 446
46 152 525
41 124 531
33 0 529
70 12 531
38 184 531
37 97 531
24 417 531
26 0 311
71 0 494
81 29 531
9 137 531
52 0 486
74 195 531
78 11 531
13 273 475
36 0 421
61 58 531
22 0 394
19 130 531
73 0 505
2 0 526
39 0 245
50 8 531
42 39 233
63 0 406
47 302 485
49 275 531
67 0 441
23 0 379
68 0 220
20 0 470
34 278 531
54 0 470
4 0 469
28 0 492
79 0 440
35 0 461
3 0 490
27 133
101 0 87
70 0 119
7 0 131
105 23 107
11 0 91
75 78 133
38 82 133
51 0 82
56 22 133
18 71 133
43 13 40
14 51 133
74 8 133
6 8 133
22 0 29
33 52 123
23 0 104
52 41 133
34 68 133
29 0 108
19 0 97
20 0 112
37 25 133
0 0 92
91 1 59
21 0 76
92 43 133
8 71
14 6 71
40 0 66
38 8 49
64 33 71
23 12 71
42 23 71
26 18 64
10 13 71
41 372
5 0 204
36 0 316
0 6 372
68 0 215
38 0 283
27 105 372
16 216 339
47 0 263
14 79 372
11 43 329
10 142 338
49 64 265
44 44 372
65 23 372
40 0 233
19 167 348
35 0 143
69 0 328
54 0 305
17 164 246
64 96 372
62 31 372
50 0 285
18 9 127
45 39 277
43 0 251
32 173 372
9 0 326
28 0 351
66 42 372
51 20 254
53 11 128
24 0 220
18 220 362
39 0 221
6 59 372
60 0 271
55 8 372
37 0 212
32 0 124
46 257 372
43 306
42 158 283
56 59 306
65 0 271
66 0 183
50 47 306
8 4 270
88 55 306
55 0 237
29 125 306
25 7 306
46 0 148
80 0 240
28 0 259
30 45 306
62 216 306
53 113 306
77 10 306
82 0 122
70 0 219
89 123 306
61 208 306
6 0 292
14 36 99
87 0 270
15 0 185
17 199 306
12 58 306
58 180 306
34 51 306
10 75 306
63 0 284
3 76 306
4 34 113
2 15 306
68 27 306
71 0 283
38 62 246
22 0 174
32 142 306
72 18 165
43 167 306
48 0 221
24 101 306
3 33
36 0 30
16 0 30
14 0 23
33 781
27 0 429
37 238 781
42 75 597
41 75 773
6 0 386
50 59 781
18 0 679
54 34 287
26 176 781
49 12 781
13 7 781
43 0 616
25 247 571
30 157 399
39 0 759
20 133 781
55 398 781
40 0 460
9 250 781
46 423 705
34 0 771
29 60 781
35 0 521
19 284 781
21 93 781
45 0 651
28 0 609
0 0 605
23 334 781
16 411 576
44 101 516
7 0 357
14 163 500
10 343
6 31 343
5 1 343
1 0 270
3 43 343
28 0 315
19 0 312
10 0 172
27 11 343
11 0 148
8 0 276
21 508
18 0 249
61 0 257
14 268 387
41 0 312
23 75 508
45 194 508
54 0 246
40 56 508
57 70 508
9 0 305
1 0 508
42 158 385
51 0 192
38 0 470
26 0 489
52 0 439
39 0 476
50 190 397
28 9 508
12 161 508
15 92 508
36 131
108 19 131
39 33 131
107 0 61
79 93 131
116 0 99
53 0 128
31 58 90
89 52 131
41 0 114
112 0 126
72 0 100
48 33 131
37 16 131
120 80 131
82 0 100
56 37 131
44 0 118
1 0 104
33 27 70
66 0 116
20 0 76
46 35 74
6 20 74
17 69 131
15 55 131
86 11 131
47 87 121
60 3 131
29 8 131
22 2 32
99 2 131
12 0 106
13 0 128
121 27 62
10 72 131
94 0 83
11 866
52 0 805
3 65 866
28 61 866
19 0 849
29 0 276
16 585 818
13 0 493
58 63 866
26 401 676
38 0 400
36 0 720
10 29
7 0 25
26 8 29
2 7 29
15 12 29
25 8 29
13 0 28
18 20 25
8 21 29
14 11 16
31 14 29
44 724
47 98 724
29 0 481
7 0 644
24 286 724
19 158 724
5 436 724
33 0 715
13 141 724
56 301 724
39 0 631
42 350 724
26 3 724
31 0 670
18 31 724
65 321 507
63 101 716
12 0 586
64 55 724
2 86 724
34 82 255
52 0 358
8 244 724
53 169 724
15 0 583
6 0 621
1 69 315
27 225 724
58 286 724
17 417 689
22 0 610
66 433 724
59 0 613
45 302 724
35 0 400
25 0 623
42 0 320
4 51 724
21 376 724
20 362 647
61 0 574
60 0 427
41 0 513
54 77 724
62 364 669
22 264
59 0 183
80 124 264
105 0 164
53 189 264
42 0 243
27 3 119
108 24 264
23 82 264
56 0 242
0 6 264
67 0 249
34 56 216
41 85 154
58 0 112
30 0 186
65 65 198
117 0 218
89 0 203
51 0 264
102 0 243
66 120 264
120 109 221
40 131
57 10 131
66 23 79
86 16 131
4 29 131
1 43 123
93 67 131
36 30 62
74 5 131
83 1 131
52 0 84
9 0 111
5 0 59
31 62 131
38 77 119
24 20 131
6 9 131
64 5 131
59 15 131
19 7 131
41 1 131
3 0 112
92 0 115
87 0 77
42 15 52
67 0 107
46 0 129
14 0 47
49 0 106
76 0 116
25 0 114
48 0 85
60 8 131
45 0 106
80 0 50
65 0 68
68 0 115
37 0 122
82 83 131
32 0 87
11 8 131
28 435
60 0 374
17 0 314
0 122 435
9 172 435
70 156 435
14 107 265
73 0 424
18 19 435
15 0 434
2 193 435
45 3 435
74 0 358
67 0 363
6 75 435
72 152 426
10 0 422
31 30 435
71 239 435
37 133 435
38 24 435
7 24 435
26 0 278
39 151 435
8 108 435
36 292 435
23 141 435
30 0 290
63 0 308
50 79
6 7 79
99 23 79
48 36 79
60 13 79
27 46 62
92 0 72
72 40 79
94 30 79
59 37 65
29 8 79
58 0 60
16 1 79
47 0 48
69 0 53
77 0 61
78 0 66
30 30 59
73 6 79
88 0 67
79 21 79
35 2 79
18 0 60
66 14 70
9 6 61
101 29 74
75 0 71
96 0 75
67 31 72
23 0 24
14 4 79
81 16 79
3 0 71
53 4 79
24 8 79
19 26 79
74 0 63
37 40 79
97 19 79
76 0 52
86 0 63
55 1 79
1 0 37
95 34 79
65 0 26
61 45 79
98 0 43
83 18 79
8 0 79
39 21 49
26 37 79
3 461
2 0 459
51 0 153
66 0 156
37 695
52 57 695
56 0 283
36 0 684
53 0 551
41 330 695
0 0 539
34 0 524
20 340 695
45 370 693
16 43 437
48 173 695
50 46 695
22 236 695
57 71 695
11 0 384
8 207 695
5 205 695
19 159 695
33 135 695
12 24 695
49 0 603
9 234 695
51 0 623
3 175 695
35 107 695
24 0 581
31 96 695
26 144 695
46 326 695
42 0 426
58 0 352
6 0 478
55 0 244
43 125 351
32 365 695
21 0 515
2 65 285
19 482
21 0 402
18 0 482
29 0 337
10 311 482
5 0 227
37 0 371
31 0 479
4 0 331
24 0 333
20 191 482
35 201 386
17 244 482
11 0 403
13 158 482
6 244 482
30 69 482
27 296 482
12 0 309
28 49 482
47 681
18 90 591
66 353 681
24 0 493
93 270 681
78 0 410
39 105 681
51 376 674
113 0 292
36 69 681
126 14 681
40 147 577
47 214 681
25 0 589
56 498 681
130 84 681
34 295 514
21 62 435
33 155 681
9 102 681
57 44 681
79 0 569
69 0 436
23 0 680
6 0 491
42 0 680
95 0 476
38 0 527
85 126 681
13 33 681
92 213 681
10 0 429
15 0 492
32 155 306
20 0 543
102 157 497
62 35 681
128 446 681
89 141 419
61 277 656
71 0 456
3 430 681
43 71 681
107 74 681
8 127 681
114 179 681
75 0 681
81 129 681
46 903
71 239 903
8 0 871
67 0 551
45 0 524
57 0 434
77 0 628
87 0 326
54 0 797
30 448 903
72 423 903
37 29 903
76 562 854
70 108 903
55 0 362
79 0 744
74 0 582
61 248 903
29 0 774
86 489 903
0 0 674
22 102 903
101 0 260
56 90 354
56 613 903
27 0 717
46 57 903
19 0 622
13 26 317
14 20 903
26 4 903
2 0 686
50 0 657
89 106 890
80 159 903
97 0 862
85 460 903
28 63 903
53 118 903
65 0 757
6 414 903
25 161 903
96 0 418
1 0 863
35 0 431
49 0 809
31 0 829
40 108
75 37 107
33 13 100
40 20 108
120 10 108
121 0 86
17 0 99
38 54 104
44 15 108
24 0 36
71 48 108
122 33 102
112 0 40
45 0 95
109 0 107
97 0 100
18 20 108
104 0 107
7 13 108
42 0 94
125 10 108
76 0 57
92 2 108
91 77 100
62 44 99
102 0 108
66 0 73
4 0 101
50 19 108
114 0 83
77 5 108
8 57 108
13 0 63
127 0 108
106 14 57
117 0 99
22 12 108
81 8 108
119 0 75
85 0 59
105 34 108
2 201
8 12 201
10 116 172
5 752
84 0 426
23 0 381
2 332 554
41 96 752
62 374 752
10 730
4 296 730
9 70 730
49 0 587
87 79 425
65 0 291
27 0 534
